review_id	sentiment	label_id	input_ids	review_body	date
10248	-1	0	[0, 133, 2564, 15, 42, 6399, 16, 11676, 5579, 405, 182, 203, 26254, 10, 8701, 299, 36, 4297, 1979, 75, 888, 173, 13, 14, 3508, 322, 5, 526, 7097, 11, 5, 2170, 16, 15481, 30307, 1437, 53, 5, 97, 526, 64, 39742, 490, 8, 16, 2198, 430, 4, 939, 1381, 80, 430, 10070, 8, 258, 58, 6681, 9327, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fit on this shirt is bizarre--it very much resembles a nursing top (but wouldn't actually work for that purpose). the side visible in the picture is nicely draped  but the other side can flap open and is completely different. i tried two different sizes and both were equally unfortunate!	2021-09-28T02:28:47Z
17504	-1	0	[0, 713, 2075, 10, 828, 650, 131, 939, 437, 6329, 10, 132, 1437, 42, 21, 10, 204, 8, 128, 8987, 108, 2564, 4, 5, 6184, 21, 182, 128, 20098, 118, 128, 5, 5933, 21, 10941, 87, 939, 5207, 36, 118, 437, 195, 108, 134, 8070, 1437, 8, 5, 10199, 1437, 150, 16697, 1437, 21, 95, 6162, 8, 36889, 12, 7068, 10244, 4, 1323, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This ran a bit small; i'm normally a 2  this was a 4 and 'just' fit. the pattern was very 'digi ' the length was shorter than i hoped (i'm 5'1"")  and the fabric  while structured  was just cheap and acrylic-feeling. pass."	2021-09-28T02:28:47Z
17278	1	2	[0, 6785, 25, 2579, 8, 3473, 1437, 4682, 42, 65, 10, 15354, 5, 7944, 9, 145, 441, 7, 1763, 22094, 430, 13657, 734, 15605, 1099, 939, 23184, 548, 5, 3588, 11, 5, 276, 3195, 328, 1437, 1437, 1437, 3793, 1437, 4140, 219, 1437, 10117, 11, 317, 36, 16526, 385, 2028, 75, 3977, 10163, 62, 77, 3203, 1437, 53, 385, 2028, 75, 860, 5, 4716, 1459, 734, 10431, 1437, 1437, 1437, 2564, 35, 1528, 7, 1836, 1437, 114, 47, 2333, 240, 4716, 5110, 1437, 47, 40, 849, 7443, 10715, 24, 22461, 11, 41, 19267, 330, 17337, 4728, 15, 110, 32606, 10431, 4, 1437, 1437, 1437, 127, 4505, 3023, 29, 21, 3137, 12997, 14595, 8, 34203, 1437, 45, 32645, 219, 4, 939, 74, 120, 24, 114, 939, 385, 2028, 2]	Just as nice and comfortable  except this one ahs the bonus of being able to pair wit different tops...too bad i ahve the dress in the same color!    soft  stretchy  stays in place (lining dind't crwal up when walked  but dind't try the petite...#    fit: true to size  if you usually need petites  you will #otherwise it fals in an awkwards pot on your calves#.    my usual xs was comfrtable and flattering  not clingy. i would get it if i dind't have hte dress# plus of dress is i don't have to thi	2021-09-28T02:28:47Z
12367	1	2	[0, 100, 657, 42, 27115, 636, 328, 19, 14, 26, 5, 1219, 939, 129, 851, 204, 2690, 81, 70, 21, 142, 5, 1468, 938, 75, 99, 939, 21, 4804, 4, 24, 18, 55, 101, 10, 7174, 23204, 101, 1468, 1437, 19, 6087, 3543, 61, 6329, 16, 2051, 53, 939, 109, 4022, 59, 141, 251, 42, 40, 94, 4, 5, 1521, 8, 8089, 32, 9869, 328, 939, 33, 10610, 24, 19, 2084, 6149, 1033, 8, 30197, 10844, 8, 24, 1326, 5500, 328, 372, 1035, 299, 73, 36220, 73, 24641, 636, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this tunic! with that said the reason i only gave 4 stars over all was because the material wasn't what i was expecting. it's more like a thin sweater like material  with raw edge which normally is fine but i do worry about how long this will last. the design and colors are lovely! i have worn it with leggings and cropped jeans and it looks fantastic! great summer top/dress/tunic!	2021-09-28T02:28:47Z
7448	-1	0	[0, 100, 5324, 42, 299, 15, 65, 9, 5, 647, 11904, 1437, 8, 24, 1415, 372, 4, 79, 18, 1153, 16242, 29882, 8, 59, 195, 108, 245, 4, 1437, 1381, 24, 15, 8, 24, 1415, 11385, 1437, 939, 190, 1381, 39328, 159, 2330, 4, 939, 437, 195, 108, 398, 113, 8, 5, 910, 5865, 1634, 554, 235, 223, 127, 7050, 4, 939, 851, 132, 2690, 42790, 9, 5, 1468, 1437, 24, 16, 1109, 1437, 8, 1035, 219, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I noticed this top on one of the sales associates  and it looked great. she's probably 230lbs and about 5'5.  tried it on and it looked horrible  i even tried sizing down twice. i'm 5'8"" and the ruffles started right under my chest. i gave 2 stars bc of the material  it is light  and summery."	2021-09-28T02:28:47Z
10824	1	2	[0, 713, 23204, 16, 182, 2579, 4, 939, 2162, 24, 804, 682, 19, 10, 6720, 15, 5, 6720, 8, 1299, 939, 300, 41, 2770, 14648, 4, 24, 16, 45, 2514, 87, 421, 1437, 53, 16, 45, 2230, 5, 2564, 5, 1421, 18, 2170, 19659, 4, 24, 16, 10, 929, 906, 1521, 4, 17428, 1437, 24, 16, 157, 12, 7078, 8, 70, 24787, 1437, 1386, 9, 14, 9001, 3344, 9, 32902, 14, 2128, 16, 5, 403, 19, 383, 1602, 25, 22, 605, 8110, 845, 5, 65, 631, 14, 429, 28, 55, 33408, 7, 804, 4859, 16, 14, 5, 3195, 16, 45, 5, 9869, 2440, 5, 2170, 24267, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This sweater is very nice. i bought it online recently with a discount on the discount and felt i got an amazing bargain. it is not larger than expected  but is not exactly the fit the model's picture implies. it is a roomier design. nonetheless  it is well-made and all wool  instead of that mystery mix of fibers that sometimes is the case with things described as ""wool"". the one thing that might be more discouraging to online buyers is that the color is not the lovely blue the picture depicts "	2021-09-28T02:28:47Z
2506	-1	0	[0, 100, 2638, 42, 6399, 77, 939, 300, 24, 4, 24, 2564, 6683, 1437, 8, 21, 98, 3793, 4, 53, 77, 939, 15158, 24, 1437, 511, 5, 9223, 1437, 24, 15383, 3153, 62, 7, 157, 1065, 127, 18951, 6148, 4, 939, 437, 1686, 231, 4877, 9, 17652, 1580, 1437, 23, 513, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved this shirt when i got it. it fit perfectly  and was so soft. but when i washed it  following the instructions  it shrank up to well above my belly button. i'm talking 6 inches of shrinkage  at least.	2021-09-28T02:28:47Z
7873	-1	0	[0, 13721, 97, 34910, 1437, 939, 794, 42, 3588, 15, 5, 1719, 9, 5, 19111, 8, 1467, 939, 56, 7, 33, 24, 328, 157, 1437, 939, 524, 182, 5779, 4, 5, 8089, 2025, 75, 25, 4066, 25, 5, 6185, 1345, 1437, 1712, 51, 214, 19129, 87, 2343, 11, 5, 4535, 2356, 4, 42, 16, 95, 45, 10, 34203, 3588, 4, 939, 348, 342, 24, 15, 130, 498, 8, 551, 24, 124, 160, 4, 5, 5397, 16, 350, 239, 1437, 5, 21764, 32, 350, 6787, 36, 463, 939, 33, 269, 22877, 3701, 43, 1437, 8, 89, 18, 117, 22, 32123, 113, 7, 24, 4, 939, 524, 195, 108, 306, 113, 8, 9832, 5962, 2697, 8, 2162, 10, 1836, 650, 1437, 61, 16, 99, 2, 1, 1, 1, 1, 1]	"Like other reviewers  i saw this dress on the cover of the catalog and knew i had to have it! well  i am very disappointed. the colors aren't as rich as the outdoor photo  although they're brighter than shown in the studio photos. this is just not a flattering dress. i've put it on three times and taken it back off. the neck is too high  the sleeves are too narrow (and i have really skinny arms)  and there's no ""swing"" to it. i am 5'4"" and weigh 120 pounds and bought a size small  which is what"	2021-09-28T02:28:47Z
7894	0	1	[0, 100, 657, 5, 8089, 11, 42, 299, 1437, 53, 939, 1835, 24, 13, 10, 367, 2188, 4, 1437, 5, 1468, 16, 2778, 14283, 131, 19, 650, 1159, 939, 1467, 42, 74, 28, 4543, 11290, 70, 81, 71, 127, 78, 183, 9, 2498, 24, 4, 1437, 127, 97, 696, 21, 14, 24, 376, 7, 95, 874, 127, 7494, 15, 162, 4, 1437, 939, 21, 223, 5, 8450, 31, 5, 1345, 14, 24, 21, 55, 9, 10, 27115, 636, 2496, 299, 4, 1437, 939, 437, 195, 108, 401, 8, 24, 95, 399, 75, 356, 14, 169, 15, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the colors in this top  but i returned it for a few reasons.  the material is extremely fragile; with small kids i knew this would be snagged all over after my first day of wearing it.  my other issue was that it came to just below my belt on me.  i was under the impression from the photo that it was more of a tunic style top.  i'm 5'6 and it just didn't look that way on me.	2021-09-28T02:28:47Z
11323	-1	0	[0, 100, 7249, 127, 6097, 1836, 36, 398, 43, 8, 303, 24, 2564, 41783, 11, 5, 11044, 4, 5, 10199, 34, 2710, 9, 4140, 1437, 98, 5, 41783, 1825, 21, 2051, 1437, 941, 142, 24, 2425, 89, 21, 117, 36298, 552, 5, 5397, 1902, 11, 5, 760, 4, 24, 18, 614, 8267, 1437, 53, 939, 399, 75, 619, 1605, 4924, 4, 939, 1249, 62, 45, 2159, 24, 142, 939, 218, 75, 206, 24, 2564, 127, 809, 235, 4, 5, 4472, 227, 5, 299, 9, 5, 4793, 8, 5, 2576, 9, 5, 3124, 4683, 21, 350, 251, 13, 162, 111, 10, 1233, 4745, 9, 127, 11689, 21, 4924, 23, 5, 2576, 9, 5, 3124, 4683, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I grabbed my typical size (8) and found it fit snug in the bust. the fabric has plenty of stretch  so the snugness was fine  especially because it meant there was no gaping along the neckline in the front. it's lowcut  but i didn't feel particularly exposed. i ended up not buying it because i don't think it fit my body right. the distance between the top of the shoulder and the bottom of the arm hole was too long for me - a significant portion of my bra was exposed at the bottom of the arm hole	2021-09-28T02:28:47Z
6058	1	2	[0, 347, 4467, 14233, 1741, 1437, 657, 5, 6184, 53, 5, 1468, 1302, 6162, 8, 2342, 38755, 1437, 8, 16, 12377, 14963, 328, 13, 5, 425, 24, 197, 28, 357, 1318, 4, 67, 939, 437, 5342, 765, 8, 2323, 239, 15, 5, 2985, 4, 45, 686, 141, 1268, 26647, 115, 146, 24, 173, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Cute romper  love the pattern but the material seems cheap and flimsy  and is staticky! for the price it should be better quality. also i'm fairly short and hits high on the leg. not sure how anyone taller could make it work.	2021-09-28T02:28:47Z
14675	1	2	[0, 565, 26582, 4, 15652, 4, 25, 97, 34910, 33, 2801, 1437, 203, 357, 11, 621, 87, 25, 7092, 4, 5, 28079, 34, 909, 1437, 16447, 7387, 8, 1109, 6907, 8385, 2348, 26221, 4, 24, 16, 372, 19, 10, 21451, 16576, 50, 9304, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Truly. adorable. as other reviewers have mentioned  much better in person than as pictured. the ivory has black  khaki and light pink polka dots. it is great with a pencil skirt or pants.	2021-09-28T02:28:47Z
7640	1	2	[0, 713, 8443, 16, 1969, 12846, 5, 21288, 4281, 19, 5, 831, 2496, 16, 215, 10, 205, 23358, 4, 24, 10698, 372, 8, 16, 182, 3473, 4, 5, 410, 3405, 11, 5, 124, 32, 10, 11962, 1285, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This jacket is perfect!! the denim mixed with the military style is such a good combo. it fits great and is very comfortable. the little ties in the back are a cute addition.	2021-09-28T02:28:47Z
17811	1	2	[0, 6785, 2162, 42, 3588, 11, 10, 231, 4, 939, 437, 195, 108, 406, 113, 21436, 23246, 36, 2881, 428, 1437, 1132, 11, 10844, 322, 42, 16, 1009, 2527, 3226, 203, 357, 87, 7092, 4, 24, 18, 41, 15167, 13977, 14, 269, 3269, 2696, 127, 650, 11044, 8, 15056, 24597, 5, 7174, 233, 9, 5, 13977, 4, 939, 33, 41, 1946, 19487, 1955, 1437, 53, 64, 192, 42, 447, 372, 13, 30023, 16499, 4, 939, 2813, 5, 1468, 1299, 21052, 1437, 53, 5, 2564, 21, 98, 1969, 1437, 190, 13, 127, 4007, 10762, 4, 40, 3868, 15481, 7, 13933, 1650, 1437, 53, 13, 122, 1437, 939, 563, 7, 3568, 24, 19, 2084, 6149, 1033, 8, 10, 1886, 6703, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1]	"Just bought this dress in a 6. i'm 5'7"" 138 lbs (32b  29 in jeans). this is *so* much better than pictured. it's an empire waist that really flatters my small bust and accentuates the thin part of the waist. i have an hourglass figure  but can see this working great for pear shapes. i wish the material felt softer  but the fit was so perfect  even for my broad shoulders. will transition nicely to warmer weather  but for now  i plan to wear it with leggings and a cardigan."	2021-09-28T02:28:47Z
11779	1	2	[0, 713, 8443, 16, 4045, 8, 7021, 219, 8, 2018, 41, 419, 579, 38180, 16464, 14, 939, 37282, 4, 10, 828, 30197, 8, 1810, 98, 2299, 1836, 159, 98, 110, 27311, 218, 75, 356, 160, 4, 939, 362, 127, 4761, 8, 24, 21, 169, 350, 1810, 8, 29747, 24203, 98, 939, 12012, 7, 10, 2292, 4, 1326, 8, 2653, 372, 19, 13171, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This jacket is sweet and swingy and showing an early sixties vibe that i adore. a bit cropped and wide so definitely size down so your proportions don't look off. i took my medium and it was way too wide and unflattering so i switched to a sp. looks and feels great with layers.	2021-09-28T02:28:47Z
284	1	2	[0, 100, 851, 42, 237, 2690, 129, 142, 5, 14187, 34, 103, 11424, 8939, 36, 42460, 73, 5022, 261, 11739, 43, 11, 24, 8, 939, 218, 75, 101, 11424, 8939, 131, 202, 1437, 939, 1705, 75, 1323, 24, 62, 528, 7, 5, 15391, 356, 8, 5, 14223, 98, 3279, 619, 9, 5, 9540, 4, 24, 18, 101, 20325, 2512, 11, 10, 3279, 14165, 8, 5, 3984, 3195, 1326, 2770, 328, 24, 18, 10, 410, 15, 5, 26428, 526, 4, 187, 939, 1701, 24, 55, 9, 10, 23204, 87, 10, 9540, 1437, 939, 74, 33, 6640, 5, 425, 357, 114, 24, 21, 68, 1866, 540, 4, 24, 21, 65, 9, 167, 1964, 14, 21, 543, 7, 185, 160, 683, 939, 342, 24, 15, 4, 939, 2, 1, 1, 1]	I gave this four stars only because the lining has some polyester (poly/rayon blend) in it and i don't like polyester; still  i couldn't pass it up due to the chic look and the oh so warm feel of the coat. it's like wrapping yourself in a warm blanket and the wine color looks amazing! it's a little on the pricey side. since i consider it more of a sweater than a coat  i would have liked the price better if it was $100 less. it was one of those items that was hard to take off once i put it on. i	2021-09-28T02:28:47Z
11089	-1	0	[0, 32112, 182, 3911, 77, 939, 1357, 5, 3737, 1437, 42, 3588, 16, 182, 7174, 10199, 8, 47, 240, 7, 3568, 10, 457, 9215, 25, 24, 16, 192, 149, 4, 5, 299, 9, 5, 3588, 16, 765, 7, 5, 2451, 6755, 8, 473, 45, 385, 31766, 3089, 26281, 2496, 23, 70, 4, 939, 33, 10, 765, 13977, 5933, 98, 24, 197, 33, 1006, 4, 5, 3195, 16, 10, 410, 20292, 87, 7092, 1437, 53, 81, 70, 1326, 6162, 98, 455, 425, 19, 629, 817, 24, 169, 81, 7663, 4, 164, 124, 25, 1115, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Was very surprised when i opened the package  this dress is very thin fabric and you need to wear a half slip as it is see through. the top of the dress is short to the draw string and does not drape bloused style at all. i have a short waist length so it should have worked. the color is a little darker than pictured  but over all looks cheap so full price with tax makes it way over priced. going back asap.	2021-09-28T02:28:47Z
12886	0	1	[0, 100, 6640, 5, 8089, 8, 5, 1521, 53, 24, 18, 761, 9, 41, 8372, 10199, 1437, 117, 492, 23, 70, 8, 117, 385, 31766, 4, 13116, 8, 761, 9, 16697, 2157, 13, 10, 9881, 1886, 6703, 4, 5, 21764, 32, 2778, 6787, 8, 3229, 4, 939, 2740, 10, 4761, 8, 24, 1299, 101, 10, 9837, 1971, 1580, 32043, 127, 3701, 4, 127, 3701, 32, 2340, 23855, 4, 114, 47, 33, 20135, 6787, 3701, 1437, 429, 173, 13, 47, 4, 3981, 24, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I liked the colors and the design but it's kind of an odd fabric  no give at all and no drape. stiff and kind of structured feeling for a casual cardigan. the sleeves are extremely narrow and tight. i ordered a medium and it felt like a ace bandage squeezing my arms. my arms are normal sized. if you have exceptionally narrow arms  might work for you. sending it back.	2021-09-28T02:28:47Z
16909	1	2	[0, 133, 5780, 9, 42, 3588, 16, 99, 3838, 12646, 162, 1437, 8, 24, 222, 45, 17534, 4, 5, 10199, 16, 10, 2579, 13686, 9, 4761, 10521, 19, 6353, 12168, 4, 959, 1437, 5, 10199, 16, 182, 7174, 4, 27628, 5, 299, 233, 16, 9321, 1437, 53, 5, 2576, 16, 45, 8, 24, 197, 28, 4, 42, 13719, 3588, 372, 13, 2131, 1035, 360, 1437, 53, 13, 5, 425, 24, 269, 197, 28, 9321, 15, 5, 2576, 25, 157, 4, 1437, 1437, 5, 3588, 16, 55, 10, 12, 1902, 87, 7092, 1437, 61, 939, 6640, 4, 5, 11044, 16, 15898, 8, 89, 16, 33827, 11, 124, 4, 5, 16576, 16, 5342, 7082, 8, 24186, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The print of this dress is what enticed me  and it did not disappoint. the fabric is a nice shade of medium grey with cream printing. however  the fabric is very thin. thankfully the top part is lined  but the bottom is not and it should be. this lightweight dress great for hot summer days  but for the price it really should be lined on the bottom as well.   the dress is more a-line than pictured  which i liked. the bust is fitted and there is elastic in back. the skirt is fairly loose and flare	2021-09-28T02:28:47Z
19318	1	2	[0, 16587, 42, 299, 12846, 10698, 6683, 359, 24, 18, 9869, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love this top!! fits perfectly & it's lovely	2021-09-28T02:28:47Z
19332	1	2	[0, 100, 21, 45, 686, 114, 51, 74, 28, 34203, 19, 5, 13977, 9484, 1437, 53, 939, 657, 106, 4, 51, 619, 4613, 1437, 648, 51, 32, 98, 1109, 4, 1969, 13, 3279, 1650, 4, 5, 5780, 1239, 106, 31, 183, 7, 363, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was not sure if they would be flattering with the waistband  but i love them. they feel wonderful  yet they are so light. perfect for warm weather. the print takes them from day to night.	2021-09-28T02:28:47Z
3103	-1	0	[0, 100, 2740, 42, 8, 802, 24, 74, 28, 11962, 13, 173, 1437, 53, 24, 27115, 29, 66, 5, 21764, 32, 33785, 251, 4, 939, 524, 195, 2767, 158, 8, 109, 45, 33, 765, 3701, 4, 67, 24, 16, 10, 828, 765, 13332, 15346, 13, 162, 4, 939, 109, 657, 5, 17812, 4617, 9, 5, 6148, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this and thought it would be cute for work  but it tuns out the sleeves are ridiculously long. i am 5 foot 10 and do not have short arms. also it is a bit short waisted for me. i do love the floral detail of the button.	2021-09-28T02:28:47Z
14466	-1	0	[0, 713, 3235, 16, 3668, 12058, 53, 24, 269, 40, 129, 2564, 10, 182, 765, 13332, 15346, 22101, 4, 24, 2564, 6683, 11, 5, 809, 8, 11, 5, 11044, 53, 95, 21, 45, 251, 615, 13, 162, 7, 5258, 127, 3701, 62, 8, 127, 1836, 740, 4946, 39499, 7, 45, 3495, 66, 4, 939, 21, 182, 5074, 7, 671, 24, 46225, 939, 524, 10, 1836, 290, 19, 740, 4946, 39499, 8, 2740, 24, 11, 10, 4761, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium	2021-09-28T02:28:47Z
1741	1	2	[0, 100, 437, 45, 2333, 10, 2378, 9, 2007, 8633, 11538, 242, 2420, 24043, 11837, 53, 42, 65, 34, 103, 2579, 355, 1254, 14, 146, 24, 10, 13456, 4, 5, 2933, 1275, 33665, 22776, 3195, 16, 269, 2579, 36, 405, 10200, 7, 28, 10, 1275, 23204, 396, 2157, 14860, 2317, 43, 1437, 5, 14901, 23, 4793, 73, 42311, 16, 2679, 648, 12405, 615, 7, 45, 28, 33197, 8, 630, 75, 619, 35156, 23, 70, 1437, 5, 1882, 4793, 39336, 32, 626, 12461, 8, 396, 5, 809, 1959, 2233, 219, 4, 24, 473, 619, 101, 24, 429, 422, 10, 29826, 828, 739, 1437, 53, 129, 182, 2829, 1437, 45, 1177, 139, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm not usually a fan of simple crewneck sweaters but this one has some nice added details that make it a keeper. the dark red oxblood color is really nice (it manages to be a red sweater without feeling overly holiday)  the detailing at shoulder/chest is interesting yet subtle enough to not be distracting and doesn't feel bulky at all  the dropped shoulder seams are done correctly and without the body becoming boxy. it does feel like it might run a tad bit large  but only very slightly  not eno	2021-09-28T02:28:47Z
5914	1	2	[0, 243, 18, 3487, 1109, 1468, 131, 190, 114, 47, 28026, 10, 23204, 81, 42, 939, 64, 75, 192, 24, 145, 205, 13, 2608, 4, 939, 437, 11, 13011, 1594, 43052, 98, 24, 18, 2051, 44660, 5933, 16, 372, 111, 939, 437, 195, 113, 306, 8, 24, 2323, 95, 23, 5, 4117, 4, 939, 437, 10, 1528, 1836, 132, 73, 23115, 8, 42, 2564, 372, 1437, 190, 600, 939, 33, 10, 42294, 906, 1955, 4, 1256, 4187, 3588, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"It's relatively light material; even if you layered a sweater over this i can't see it being good for winter. i'm in california so it's fine :) length is great - i'm 5""4 and it hits just at the knee. i'm a true size 2/small and this fit great  even though i have a curvier figure. pretty classic dress."	2021-09-28T02:28:47Z
