review_id	sentiment	label_id	input_ids	review_body	date
18302	0	1	[0, 27524, 7, 11330, 10762, 31622, 30, 765, 4226, 13, 10, 357, 2564, 4, 4716, 1459, 1836, 74, 33, 2564, 357, 1437, 53, 21, 1088, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Going to alter shoulders straps by shortening for a better fit. petite size would have fit better  but was sold out.	2021-09-28T02:28:47Z
2142	0	1	[0, 133, 1457, 39336, 159, 5, 760, 9, 42, 38889, 877, 131, 5, 1468, 16, 1109, 8, 74, 173, 2428, 149, 1035, 1437, 761, 3989, 4, 190, 600, 5, 3588, 2323, 874, 5, 4117, 1437, 5, 14893, 253, 1084, 18781, 8, 146, 24, 11962, 1195, 87, 7821, 2839, 352, 4, 259, 18, 5, 53, 35, 1437, 5, 14966, 16051, 443, 16, 182, 15898, 4, 939, 437, 10, 231, 12, 398, 1437, 11, 1256, 205, 3989, 1437, 8, 14, 16, 45, 10, 22, 41045, 443, 113, 13, 162, 4, 959, 1437, 11, 42, 3588, 1437, 24, 21, 4, 89, 21, 117, 169, 13, 127, 1955, 7, 2999, 24, 160, 4, 31, 639, 1437, 11, 258, 231, 8, 290, 1437, 358, 19489, 9, 3024, 2551, 14602, 4, 939, 2, 1]	"The double seams down the front of this elongate; the material is light and would work spring through summer  kind shape. even though the dress hits below the knee  the buttons end mid thigh and make it cute rather than matronly. here's the but:  the rib cage area is very fitted. i'm a 6-8  in pretty good shape  and that is not a ""problem area"" for me. however  in this dress  it was. there was no way for my figure to pull it off. from behind  in both 6 and 8  every bundle of skin seemed ample. i"	2021-09-28T02:28:47Z
12031	-1	0	[0, 100, 2740, 42, 1886, 6703, 15, 1392, 8, 24, 21, 10, 4613, 2564, 8, 3195, 4, 95, 5, 1109, 2345, 9, 11962, 2999, 2137, 939, 21, 546, 13, 7, 489, 8, 3568, 23, 173, 4, 9574, 1437, 24, 16, 12101, 156, 4, 939, 5328, 24, 683, 8, 24, 416, 554, 7, 27650, 8, 1136, 4102, 4, 71, 3615, 35430, 5, 1303, 1437, 939, 5426, 14, 5, 25816, 11, 5, 23204, 32, 45, 1950, 842, 21831, 561, 1437, 98, 5, 2289, 47, 342, 24, 15, 1437, 65, 40, 386, 7, 21697, 981, 7, 10, 13567, 1696, 1683, 4, 24, 16, 10, 9208, 142, 5, 1521, 8, 847, 58, 3127, 10, 372, 856, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this cardigan on sale and it was a wonderful fit and color. just the light sort of cute pullover i was looking for to keep and wear at work. unfortunately  it is poorly made. i wore it once and it already started to fray and fall apart. after closely inspecting the cause  i realized that the threads in the sweater are not fully sewed together  so the minute you put it on  one will start to unravel leading to a domino effect. it is a shame because the design and cut were truly a great f	2021-09-28T02:28:47Z
15246	0	1	[0, 100, 802, 24, 21, 5, 1969, 3588, 30, 5, 2170, 53, 24, 1249, 62, 546, 101, 10, 30894, 475, 36080, 26310, 4, 5, 3195, 16, 2579, 1437, 5, 5397, 16, 11962, 1437, 53, 5, 1026, 29747, 24203, 4, 939, 437, 667, 7, 2845, 114, 939, 236, 7, 326, 28897, 24, 50, 185, 24, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I thought it was the perfect dress by the picture but it ended up looking like a grandma muumuu. the color is nice  the neck is cute  but the form unflattering. i'm trying to decide if i want to taylor it or take it back.	2021-09-28T02:28:47Z
5437	1	2	[0, 100, 2740, 5, 564, 36, 4783, 4505, 16, 564, 642, 12056, 1437, 2085, 36827, 39328, 1437, 341, 19313, 28, 973, 642, 43, 1437, 6992, 1437, 115, 45, 2999, 70, 5, 169, 658, 50, 3318, 734, 1437, 1437, 1437, 3680, 1437, 205, 847, 8, 2579, 35314, 4, 114, 47, 33, 786, 288, 13792, 32188, 5856, 8, 17539, 6806, 1437, 43419, 74, 28, 372, 4, 164, 124, 36, 118, 524, 12312, 29882, 43, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered the 25 (my usual is 25p lately  maybe vanity sizing  used ot be 26p)  anyway  could not pull all the wayup or tie...    otherwise  good cut and nice coloring. if you have non0muscular legs and bottoms  thee would be great. going back (i am 115lbs)	2021-09-28T02:28:47Z
18652	-1	0	[0, 243, 18, 5, 40998, 11, 9942, 1666, 45, 98, 4678, 23, 78, 53, 172, 24, 28704, 8, 21, 4851, 7, 21691, 282, 1688, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It's the inverted invert ... not so obvious at first but then it shrunk and was harder to ingnore.	2021-09-28T02:28:47Z
18124	0	1	[0, 7516, 141, 939, 770, 42, 16576, 7, 173, 17220, 5, 10199, 111, 258, 6184, 8, 3195, 111, 16, 2721, 4, 5, 2496, 16, 182, 2579, 4, 5, 29716, 16, 3473, 4, 53, 734, 5, 29716, 21, 98, 3793, 8, 2968, 13315, 14, 24, 685, 63, 3989, 235, 409, 4, 71, 2498, 24, 13, 41, 1946, 1437, 5, 760, 34915, 21, 5350, 1527, 11, 7735, 9969, 4, 5, 10199, 198, 5, 28097, 300, 2345, 9, 40771, 8, 6713, 12, 219, 4, 939, 74, 33, 2638, 5, 10199, 7, 28, 65, 16046, 55, 6143, 13, 10, 55, 6533, 13977, 8, 357, 7066, 198, 5, 28097, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Oh how i wanted this skirt to work.... the fabric - both pattern and color - is beautiful. the style is very nice. the knit is comfortable. but... the knit was so soft and pliable that it lost its shape right away. after wearing it for an hour  the front slit was curling in weird directions. the fabric around the hips got sort of crooked and hang-y. i would have loved the fabric to be one notch more substantial for a more defined waist and better integrity around the hips.	2021-09-28T02:28:47Z
14077	0	1	[0, 387, 12807, 24, 15, 1392, 8, 939, 524, 2396, 24, 4, 24, 16, 157, 156, 41, 5, 1468, 1302, 7, 28, 9, 205, 1318, 4, 959, 1437, 939, 679, 42, 74, 28, 55, 34203, 15, 951, 540, 5350, 11454, 111, 540, 28097, 1437, 2735, 11044, 111, 25, 24, 817, 162, 356, 2829, 5283, 4, 202, 1437, 939, 524, 2396, 24, 7, 304, 15, 167, 360, 939, 95, 218, 75, 619, 101, 10386, 62, 13, 173, 4, 939, 2162, 10, 739, 36, 118, 437, 10, 2491, 12, 3170, 438, 43, 1437, 53, 939, 206, 939, 115, 348, 5335, 409, 19, 10, 4761, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Bought it on sale and i am keeping it. it is well made an the material seems to be of good quality. however  i believe this would be more flattering on someone less curvy - less hips  smaller bust - as it makes me look slightly pregnant. still  i am keeping it to use on those days i just don't feel like dressing up for work. i bought a large (i'm a 36-38c)  but i think i could've gotten away with a medium.	2021-09-28T02:28:47Z
17122	0	1	[0, 1620, 5, 97, 37102, 26, 1437, 42, 299, 16, 1256, 765, 4, 2579, 1521, 53, 939, 2813, 24, 21, 10, 410, 1181, 1437, 8, 939, 524, 765, 734, 939, 1381, 15, 37863, 29, 1675, 1437, 3023, 29, 4716, 1459, 8, 3023, 29, 1675, 4, 1437, 1437, 1437, 37863, 29, 21, 8099, 7, 34203, 198, 5, 299, 233, 36, 17276, 268, 1437, 8635, 298, 620, 43, 1437, 53, 1690, 718, 897, 828, 765, 4, 5, 4716, 1459, 21, 42898, 1182, 350, 765, 8, 3023, 29, 1675, 1437, 10, 828, 1181, 1437, 53, 10, 410, 7082, 734, 11988, 1368, 859, 2564, 42898, 1182, 47821, 2028, 75, 173, 4, 939, 189, 2067, 13, 1392, 15, 42, 1437, 53, 1153, 402, 28, 1334, 27487, 784, 19807, 552, 4, 1437, 1437, 2]	As the other reviewer said  this top is pretty short. nice design but i wish it was a little longer  and i am short... i tried on xxs regular  xs petite and xs regular.    xxs was closest to flattering around the top part (shoulders  cehst)  but stil la bit short. the petite was jsut too short and xs regular  a bit longer  but a little loose... os hte fit jsut ddind't work. i may wait for sale on this  but probably something beter wil lcome along.    great for those who want to show their assets	2021-09-28T02:28:47Z
525	-1	0	[0, 13721, 643, 1437, 939, 1747, 829, 127, 1836, 231, 642, 909, 9304, 71, 377, 9, 2445, 4, 1437, 13, 9770, 1437, 209, 9304, 422, 650, 1437, 98, 939, 2740, 10, 1836, 62, 53, 202, 11, 4716, 1459, 1437, 142, 939, 2329, 3995, 5, 1275, 1980, 939, 300, 42, 375, 1035, 4, 1437, 77, 5, 909, 9304, 2035, 1437, 51, 58, 10, 455, 130, 4877, 10941, 87, 5, 1275, 1980, 36, 5488, 58, 67, 231, 642, 43, 1437, 8, 5, 10199, 222, 45, 619, 4558, 593, 7, 5, 276, 1318, 4, 1437, 939, 437, 24996, 12926, 5, 1675, 5933, 1437, 53, 939, 437, 45, 686, 939, 581, 15304, 1437, 716, 15, 103, 9, 5, 97, 6173, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Like others  i finally received my size 6p black pants after months of waiting.  for starters  these pants run small  so i ordered a size up but still in petite  because i adored the red ones i got this past summer.  when the black pants arrived  they were a full three inches shorter than the red ones (which were also 6p)  and the fabric did not feel anywhere close to the same quality.  i'm debating ordering the regular length  but i'm not sure i'll bother  based on some of the other reviews.	2021-09-28T02:28:47Z
15351	0	1	[0, 100, 524, 10, 1528, 1836, 650, 8, 939, 2740, 42, 3588, 8, 24, 21, 169, 380, 4, 24, 18, 2425, 7, 28, 10, 11956, 2564, 1437, 53, 24, 579, 11290, 223, 5, 3124, 12, 31670, 142, 5, 11044, 21, 169, 350, 380, 4, 103, 5450, 32, 584, 24, 2075, 650, 8, 51, 32, 5700, 5, 276, 19851, 25, 162, 1437, 98, 24, 817, 162, 206, 89, 16, 3544, 103, 21875, 11, 349, 1836, 4, 939, 300, 15, 259, 7, 769, 10337, 11, 10, 2735, 1836, 1437, 53, 122, 524, 45, 686, 99, 7, 109, 25, 939, 240, 10, 3588, 19, 11, 5, 220, 130, 360, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am a true size small and i ordered this dress and it was way big. it's meant to be a relaxed fit  but it sagged under the arm-holes because the bust was way too big. some folks are saying it ran small and they are essentially the same measurements as me  so it makes me think there is possibly some variation in each size. i got on here to reorder in a smaller size  but now am not sure what to do as i need a dress with in the next three days!	2021-09-28T02:28:47Z
206	0	1	[0, 100, 269, 770, 7, 657, 42, 326, 8, 21, 2283, 7, 1325, 24, 11, 5, 7107, 4, 939, 802, 939, 21, 145, 10556, 11, 12483, 14, 16, 74, 28, 5568, 11708, 576, 14, 89, 630, 75, 2045, 7, 28, 10, 693, 18, 1104, 326, 15, 5, 5518, 14, 965, 75, 209, 360, 1437, 959, 24, 21, 269, 11708, 4, 5, 2564, 21, 67, 765, 8, 2233, 219, 36, 9226, 567, 31, 10, 195, 108, 246, 693, 54, 16, 765, 12, 2739, 15346, 43, 15, 5, 2704, 1836, 5, 1468, 16, 2778, 3793, 8, 5, 1521, 16, 11962, 4, 2085, 114, 47, 32, 3240, 8, 218, 75, 1508, 5, 11708, 1825, 24, 18, 966, 5, 20577, 3662, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really wanted to love this t and was excited to receive it in the mail. i thought i was being realistic in assuming that is would be somewhat sheer given that there doesn't seem to be a woman's white t on the planet that isn't these days  however it was really sheer. the fit was also short and boxy (this coming from a 5'3 woman who is short-waisted) on the plus size the material is extremely soft and the design is cute. maybe if you are younger and don't mind the sheerness it's worth the gambl	2021-09-28T02:28:47Z
16627	0	1	[0, 16587, 5, 4617, 9, 5, 1104, 19, 5718, 12213, 53, 2854, 19, 5, 97, 37102, 14, 5, 1468, 16, 182, 7174, 11, 5, 124, 4, 67, 1437, 24, 16, 10, 3041, 352, 299, 98, 47, 40, 240, 7, 1836, 159, 4, 959, 1437, 142, 9, 5, 3989, 24, 40, 2564, 4543, 15106, 352, 198, 5, 7050, 73, 26852, 4, 42, 399, 75, 173, 13, 162, 25, 24, 15056, 14133, 127, 2340, 809, 1907, 36, 281, 11, 45, 5, 1421, 1907, 322, 939, 524, 45, 19755, 53, 24, 2299, 399, 75, 2342, 7933, 127, 7050, 443, 4, 1302, 101, 5, 299, 1006, 13, 643, 98, 939, 3608, 667, 15, 78, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love the detail of the white with yellow underneath but agree with the other reviewer that the material is very thin in the back. also  it is a flowly top so you will need to size down. however  because of the shape it will fit snuggly around the chest/arms. this didn't work for me as it accentuated my normal body type (as in not the model type). i am not overweight but it definitely didn't flatter my chest area. seems like the top worked for others so i suggest trying on first.	2021-09-28T02:28:47Z
1269	-1	0	[0, 100, 2740, 10, 650, 8, 24, 16, 7934, 131, 939, 2333, 3568, 10, 1836, 158, 4, 24, 16, 765, 53, 5, 455, 1825, 11, 5, 809, 8, 5, 21764, 156, 162, 356, 101, 10, 6797, 139, 23331, 4, 67, 1437, 24, 16, 10, 182, 2016, 29716, 61, 74, 28, 372, 13, 62, 1926, 53, 350, 35156, 13, 23, 462, 11485, 3867, 5, 11030, 3275, 32, 11, 5, 843, 29, 4, 939, 437, 3981, 24, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered a small and it is enormous; i usually wear a size 10. it is short but the fullness in the body and the sleeves made me look like a sumo wrestler. also  it is a very heavy knit which would be great for up north but too bulky for atlanta unless the temps are in the 40s. i'm sending it back.	2021-09-28T02:28:47Z
10865	0	1	[0, 713, 3588, 16, 11962, 8, 939, 40, 3568, 24, 7, 173, 4, 939, 129, 1276, 7, 489, 24, 142, 939, 300, 5, 1392, 425, 8, 41, 943, 843, 135, 160, 4, 5, 5780, 16, 11962, 1437, 53, 10, 410, 828, 8372, 1437, 24, 18, 10, 6966, 2089, 11, 10, 2927, 4, 5, 3318, 16, 1531, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress is cute and i will wear it to work. i only decided to keep it because i got the sale price and an additional 40 percent off. the print is cute  but a little bit odd  it's a swimmer in a cap. the tie is fun.	2021-09-28T02:28:47Z
1442	0	1	[0, 100, 64, 75, 1955, 66, 114, 42, 16576, 16, 3518, 7, 28, 239, 12, 2739, 15346, 36, 1594, 98, 1437, 24, 18, 350, 380, 53, 5, 5933, 1364, 43, 1437, 50, 114, 24, 18, 3518, 7, 2662, 15, 127, 28097, 36, 30769, 157, 53, 350, 251, 322, 53, 5, 1468, 16, 269, 3473, 1437, 8, 5, 1521, 16, 430, 11, 10, 205, 169, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I can't figure out if this skirt is supposed to be high-waisted (if so  it's too big but the length works)  or if it's supposed to sit on my hips (fits well but too long). but the material is really comfortable  and the design is different in a good way.	2021-09-28T02:28:47Z
1250	0	1	[0, 100, 794, 42, 804, 8, 2638, 24, 4, 2704, 71, 2600, 5, 6173, 939, 802, 596, 45, 4, 53, 114, 47, 33, 10, 380, 7050, 36798, 4, 939, 524, 10, 2631, 16134, 417, 8, 10, 1256, 2705, 4761, 4, 5, 13103, 783, 1827, 760, 9, 5, 15203, 355, 169, 7, 203, 7, 162, 8, 939, 23855, 159, 7, 10, 650, 4, 56, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this online and loved it. plus after reading the reviews i thought why not. but if you have a big chest beware. i am a 34ddd and a pretty solid medium. the volumous front of the vest added way to much to me and i sized down to a small. had to return.	2021-09-28T02:28:47Z
3869	0	1	[0, 100, 2162, 42, 15, 1392, 2053, 24, 21, 10, 372, 432, 1437, 53, 77, 24, 376, 11, 939, 303, 24, 7, 2564, 101, 10, 4940, 29747, 24203, 14072, 4, 5, 6184, 399, 75, 244, 932, 1437, 546, 4940, 21155, 8, 15158, 66, 734, 627, 10199, 8, 1374, 1318, 16, 2579, 1437, 53, 5, 2564, 8, 6184, 32, 95, 98, 7586, 3252, 352, 1437, 9574, 4, 56, 7, 671, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this on sale thinking it was a great deal  but when it came in i found it to fit like a totally unflattering sack. the pattern didn't help anything  looking totally faded and washed out...the fabric and overall quality is nice  but the fit and pattern are just so..ugly  unfortunately. had to return it.	2021-09-28T02:28:47Z
16196	-1	0	[0, 713, 16576, 10698, 11, 10, 7782, 169, 4, 89, 16, 65, 16415, 1070, 443, 53, 24, 16, 15, 5, 526, 98, 24, 16, 45, 34203, 8, 939, 1682, 2157, 25, 114, 939, 770, 7, 1359, 225, 5, 16576, 7586, 5, 33827, 1326, 6664, 35187, 4, 29747, 24203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This skirt fits in a strange way. there is one pleated area but it is on the side so it is not flattering and i kept feeling as if i wanted to straighten the skirt.. the elastic looks frumpy. unflattering.	2021-09-28T02:28:47Z
17166	1	2	[0, 100, 3568, 10, 319, 9, 2705, 2933, 8089, 13, 173, 98, 939, 6640, 42, 21, 2933, 2440, 53, 56, 55, 3495, 87, 5, 3280, 13504, 4, 441, 7, 582, 24, 62, 19, 97, 8089, 350, 4, 5, 2380, 32, 10, 410, 10941, 98, 33, 7, 1183, 1328, 5, 183, 98, 18951, 965, 75, 2018, 4, 45, 10, 2311, 432, 1374, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wear a lot of solid dark colors for work so i liked this was dark blue but had more pop than the basic navy. able to pay it up with other colors too. the sides are a little shorter so have to watch throughout the day so belly isn't showing. not a bid deal overall.	2021-09-28T02:28:47Z
15555	0	1	[0, 100, 21, 182, 2283, 7, 465, 42, 16338, 11, 10, 1400, 7, 860, 15, 4, 5, 650, 21, 1307, 36, 757, 195, 108, 398, 1437, 8325, 29882, 43, 1437, 5, 3023, 29, 21, 357, 53, 2532, 10, 828, 765, 11, 5, 2853, 809, 1437, 442, 24, 619, 3229, 73, 34513, 136, 127, 10762, 4, 939, 657, 5, 5780, 8, 2496, 1437, 8, 74, 33, 2162, 24, 114, 24, 21, 68, 1866, 540, 4, 959, 1437, 23, 5, 595, 425, 1437, 24, 782, 7, 2564, 6683, 1437, 61, 16748, 24, 222, 45, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was very excited to find this jumper in a store to try on. the small was huge (im 5'8  130lbs)  the xs was better but perhaps a bit short in the upper body  making it feel tight/stretched against my shoulders. i love the print and style  and would have bought it if it was $100 less. however  at the current price  it needs to fit perfectly  which sadly it did not.	2021-09-28T02:28:47Z
11621	0	1	[0, 133, 1254, 15, 42, 3588, 32, 9869, 4, 5, 26370, 5326, 219, 16, 4613, 4, 53, 5, 2564, 15, 42, 3588, 16, 95, 45, 13, 162, 4, 24, 16, 182, 3298, 4740, 8, 1481, 1115, 13802, 4, 24, 630, 75, 33, 143, 23739, 23, 70, 98, 24, 95, 385, 8645, 293, 159, 162, 8, 1326, 1026, 1672, 4, 269, 29747, 24203, 4, 5074, 53, 24, 18, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The details on this dress are lovely. the embroidery is wonderful. but the fit on this dress is just not for me. it is very baggy and shapeless. it doesn't have any curves at all so it just drapes down me and looks formless. really unflattering. sad but it's going back.	2021-09-28T02:28:47Z
19573	1	2	[0, 100, 3668, 2638, 42, 683, 939, 300, 24, 66, 9, 5, 3737, 4, 24, 18, 10, 182, 11577, 5780, 11, 5, 1275, 5780, 1437, 818, 10, 22297, 16464, 1437, 8, 5, 1468, 2653, 3793, 8, 239, 1318, 4, 24, 1237, 182, 739, 600, 1437, 939, 2333, 185, 41, 290, 50, 2085, 10, 231, 1437, 8, 524, 11044, 219, 1437, 8, 11, 42, 939, 524, 1256, 686, 939, 40, 240, 5, 204, 4, 939, 818, 7013, 2185, 939, 56, 685, 2408, 77, 939, 1381, 24, 15, 328, 53, 939, 40, 671, 5, 290, 8, 120, 5, 204, 11, 5, 1275, 1437, 25, 157, 25, 1153, 23, 513, 65, 9, 5, 97, 8089, 25, 939, 101, 24, 98, 203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1]	I absolutely loved this once i got it out of the package. it's a very vibrant print in the red print  almost a picnic vibe  and the material feels soft and high quality. it runs very large though  i usually take an 8 or maybe a 6  and am busty  and in this i am pretty sure i will need the 4. i almost convinced myself i had lost weight when i tried it on! but i will return the 8 and get the 4 in the red  as well as probably at least one of the other colors as i like it so much.	2021-09-28T02:28:47Z
13075	-1	0	[0, 100, 794, 42, 65, 13, 5, 78, 86, 452, 11, 12, 8005, 8, 21, 45, 6889, 4, 24, 16, 10, 784, 10042, 1468, 19, 41, 223, 12, 39165, 1437, 98, 19, 10, 430, 847, 97, 87, 10, 7021, 3588, 939, 74, 33, 4491, 11, 657, 8, 24, 74, 33, 57, 3668, 12058, 4, 9574, 1437, 939, 222, 45, 101, 5, 7021, 3588, 847, 1437, 941, 45, 11, 1104, 4, 939, 938, 75, 686, 114, 5, 6004, 21, 164, 13, 10, 3211, 124, 7, 5, 1510, 29, 50, 10, 30288, 1732, 9, 127, 8853, 18, 3312, 11436, 1437, 53, 1169, 169, 24, 21, 45, 447, 13, 162, 4, 7, 28, 2105, 1437, 7021, 12402, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this one for the first time today in-store and was not impressed. it is a lacey material with an under-layer  so with a different cut other than a swing dress i would have fallen in love and it would have been absolutely gorgeous. unfortunately  i did not like the swing dress cut  especially not in white. i wasn't sure if the designer was going for a throw back to the 70s or a shortened version of my grandmother's wedding gown  but either way it was not working for me. to be fair  swing dr	2021-09-28T02:28:47Z
2718	-1	0	[0, 100, 524, 195, 231, 108, 8, 8325, 2697, 8, 2740, 42, 11, 41, 3023, 29, 4, 5, 23204, 16, 7934, 4, 5, 1468, 16, 67, 12272, 219, 8, 45, 3793, 23, 70, 4, 939, 437, 5779, 19, 6215, 18, 39328, 42, 76, 4, 939, 348, 56, 7, 671, 10, 849, 9, 3023, 29, 1964, 142, 51, 32, 1307, 4, 269, 6770, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am 5 6' and 130 pounds and ordered this in an xs. the sweater is enormous. the material is also scratchy and not soft at all. i'm disappointed with retailer's sizing this year. i've had to return a # of xs items because they are huge. really disappointing.	2021-09-28T02:28:47Z
